cust_id,item_purchased,category,purchase_amount,size,color,season,review_rating,shipping_type,discount_applied,promo
2467,19,2,65,1,17,3,13,2,2,2
2468,19,2,53,2,11,2,12,2,2,2
2469,20,2,2,3,6,4,13,1,2,2
2470,15,3,73,2,25,1,26,5,2,2
2471,3,2,53,4,17,1,3,4,2,2
2472,15,3,64,2,8,2,19,6,2,2
2473,17,2,54,2,16,3,17,5,2,2
2474,22,2,79,2,19,4,2,4,2,2
2475,25,2,57,2,14,1,8,6,2,2
2476,6,2,24,1,11,3,11,4,2,2
2477,9,1,41,2,22,3,13,4,2,2
2478,7,1,21,3,22,2,14,1,2,2
2479,22,2,74,1,13,4,24,1,2,2
2480,6,2,79,1,14,1,18,5,2,2
2481,22,2,72,4,13,3,5,4,2,2
2482,2,1,73,4,6,1,5,3,2,2
2483,8,1,68,1,16,4,24,4,2,2
2484,20,2,77,1,21,1,5,5,2,2
2485,10,2,78,2,9,3,24,1,2,2
2486,3,2,36,2,1,2,22,1,2,2
2487,12,2,39,3,12,2,20,6,2,2
2488,4,3,2,3,23,2,6,4,2,2
2489,8,1,63,4,5,3,20,2,2,2
2490,5,4,15,2,9,4,15,2,2,2
2491,3,2,59,2,8,2,16,3,2,2
2492,8,1,28,2,12,2,1,2,2,2
2493,23,1,77,1,20,3,17,4,2,2
2494,22,2,4,1,1,1,24,1,2,2
2495,18,3,8,1,16,4,2,6,2,2
2496,1,1,18,4,15,2,7,3,2,2
2497,16,1,60,1,25,3,8,6,2,2
2498,1,1,21,2,23,3,18,5,2,2
2499,5,4,20,1,9,1,2,4,2,2
2500,10,2,54,3,17,3,7,4,2,2
2501,7,1,65,2,23,1,5,6,2,2
2502,19,2,75,2,23,1,22,3,2,2
2503,20,2,28,3,17,2,17,5,2,2
2504,4,3,58,2,23,3,1,6,2,2
2505,19,2,75,2,22,4,16,6,2,2
2506,8,1,56,2,6,3,11,2,2,2
2507,6,2,63,4,15,2,20,3,2,2
2508,18,3,17,2,6,1,5,6,2,2
2509,21,3,71,4,10,2,7,1,2,2
2510,22,2,29,2,2,2,20,3,2,2
2511,11,4,23,3,18,4,20,5,2,2
2512,1,1,14,2,6,3,3,6,2,2
2513,22,2,44,2,9,3,25,3,2,2
2514,8,1,34,3,21,4,11,1,2,2
2515,9,1,18,3,21,2,24,3,2,2
2516,3,2,73,2,12,3,18,1,2,2
2517,19,2,54,4,4,2,22,5,2,2
2518,17,2,19,3,15,2,5,5,2,2
2519,4,3,32,4,3,1,16,6,2,2
2520,11,4,71,3,12,2,25,5,2,2
2521,11,4,37,3,12,3,7,4,2,2
2522,8,1,14,2,12,1,20,5,2,2
2523,2,1,34,1,14,4,1,1,2,2
2524,8,1,5,1,6,2,10,2,2,2
2525,5,4,40,2,18,2,13,2,2,2
2526,24,2,53,2,18,4,18,5,2,2
2527,19,2,9,1,16,2,10,2,2,2
2528,14,2,17,2,7,1,12,2,2,2
2529,13,1,28,1,16,1,23,1,2,2
2530,7,1,43,2,12,2,23,4,2,2
2531,20,2,79,1,6,2,12,3,2,2
2532,15,3,9,2,23,3,22,3,2,2
2533,22,2,67,1,5,3,2,4,2,2
2534,13,1,27,1,3,3,7,5,2,2
2535,23,1,23,4,19,1,8,3,2,2
2536,5,4,61,1,18,4,15,2,2,2
2537,2,1,20,3,8,2,25,2,2,2
2538,5,4,30,2,18,3,17,1,2,2
2539,16,1,13,2,20,3,18,4,2,2
2540,15,3,54,2,18,1,17,4,2,2
2541,2,1,23,2,5,3,15,3,2,2
2542,16,1,39,2,20,2,3,4,2,2
2543,13,1,3,2,24,4,13,2,2,2
2544,16,1,37,3,16,2,3,4,2,2
2545,14,2,51,2,19,2,1,4,2,2
2546,18,3,31,3,14,2,15,3,2,2
2547,4,3,2,3,8,3,6,2,2,2
2548,11,4,78,2,1,3,8,1,2,2
2549,1,1,44,3,17,4,14,5,2,2
2550,11,4,41,2,19,1,3,5,2,2
2551,4,3,33,4,16,1,6,6,2,2
2552,18,3,13,2,13,4,17,4,2,2
2553,2,1,29,4,18,2,8,1,2,2
2554,13,1,6,2,13,3,21,6,2,2
2555,13,1,49,2,8,3,19,6,2,2
2556,14,2,55,2,8,1,11,5,2,2
2557,25,2,69,4,12,1,7,5,2,2
2558,19,2,4,3,6,2,15,5,2,2
2559,10,2,13,2,20,1,3,2,2,2
2560,2,1,52,1,9,4,16,3,2,2
2561,4,3,43,2,23,2,3,4,2,2
2562,10,2,1,3,12,2,3,3,2,2
2563,19,2,43,4,25,2,23,5,2,2
2564,1,1,62,4,8,4,21,5,2,2
2565,16,1,71,3,10,4,6,1,2,2
2566,22,2,24,1,10,1,12,6,2,2
2567,8,1,19,1,25,1,9,5,2,2
2568,23,1,6,4,7,2,19,6,2,2
2569,25,2,79,4,9,4,19,2,2,2
2570,6,2,56,2,5,2,24,3,2,2
2571,21,3,8,4,14,2,16,6,2,2
2572,23,1,8,3,2,4,11,5,2,2
2573,3,2,23,2,20,1,15,4,2,2
2574,25,2,71,2,19,3,20,6,2,2
2575,9,1,44,2,4,3,22,1,2,2
2576,19,2,77,2,20,1,16,2,2,2
2577,10,2,21,2,20,4,18,3,2,2
2578,22,2,20,3,2,1,21,4,2,2
2579,23,1,29,2,18,1,15,3,2,2
2580,3,2,1,2,18,3,13,2,2,2
2581,12,2,10,1,22,3,12,6,2,2
2582,6,2,62,2,7,4,23,2,2,2
2583,6,2,79,1,10,1,12,1,2,2
2584,12,2,74,2,11,1,1,4,2,2
2585,22,2,11,3,3,3,5,6,2,2
2586,23,1,18,3,13,1,20,3,2,2
2587,5,4,9,3,25,4,22,2,2,2
2588,16,1,10,2,18,4,13,2,2,2
2589,1,1,30,2,16,3,8,3,2,2
2590,14,2,34,2,20,4,25,1,2,2
2591,7,1,47,2,22,3,26,3,2,2
2592,11,4,42,1,14,2,9,2,2,2
2593,19,2,4,4,16,3,20,6,2,2
2594,14,2,17,1,10,1,23,6,2,2
2595,20,2,62,3,10,1,12,3,2,2
2596,3,2,37,4,13,3,8,3,2,2
2597,17,2,59,3,2,2,6,4,2,2
2598,13,1,6,4,21,3,20,6,2,2
2599,1,1,67,4,14,1,9,2,2,2
2600,13,1,80,2,7,4,10,2,2,2
2601,2,1,64,2,8,1,15,2,2,2
2602,6,2,14,3,15,4,5,6,2,2
2603,5,4,25,2,2,1,5,3,2,2
2604,6,2,39,2,21,2,3,1,2,2
2605,24,2,35,2,1,2,10,6,2,2
2606,10,2,74,2,24,2,13,1,2,2
2607,18,3,79,3,22,2,23,5,2,2
2608,18,3,17,4,21,2,7,2,2,2
2609,11,4,49,3,15,1,18,1,2,2
2610,1,1,76,2,2,3,6,6,2,2
2611,12,2,74,2,23,2,7,2,2,2
2612,11,4,80,3,13,1,18,1,2,2
2613,23,1,3,2,22,4,14,4,2,2
2614,7,1,69,2,7,1,5,2,2,2
2615,11,4,46,2,22,2,18,2,2,2
2616,25,2,43,2,13,1,7,1,2,2
2617,15,3,36,4,18,2,12,2,2,2
2618,19,2,78,1,13,2,24,5,2,2
2619,8,1,58,3,4,1,17,2,2,2
2620,14,2,21,3,10,4,15,3,2,2
2621,3,2,4,1,11,4,6,5,2,2
2622,18,3,27,2,1,4,6,2,2,2
2623,1,1,56,2,25,2,25,1,2,2
2624,18,3,57,2,7,1,24,4,2,2
2625,6,2,40,2,10,3,9,5,2,2
2626,20,2,32,3,6,3,3,5,2,2
2627,11,4,27,4,20,1,18,2,2,2
2628,17,2,7,3,20,1,12,4,2,2
2629,10,2,32,2,20,3,14,4,2,2
2630,16,1,25,2,16,4,14,3,2,2
2631,20,2,63,1,17,2,18,3,2,2
2632,20,2,25,1,23,3,3,2,2,2
2633,16,1,8,2,2,1,26,4,2,2
2634,23,1,71,2,18,1,23,4,2,2
2635,15,3,39,1,2,3,8,6,2,2
2636,10,2,61,4,16,2,5,1,2,2
2637,11,4,21,1,12,4,18,6,2,2
2638,14,2,4,2,12,2,13,6,2,2
2639,17,2,15,1,2,2,18,6,2,2
2640,3,2,16,4,17,4,2,3,2,2
2641,20,2,56,3,14,3,16,6,2,2
2642,23,1,41,4,14,4,3,4,2,2
2643,2,1,68,3,16,3,16,6,2,2
2644,7,1,22,1,20,2,5,4,2,2
2645,14,2,64,2,22,2,9,5,2,2
2646,16,1,62,3,14,2,16,6,2,2
2647,25,2,37,1,11,3,15,4,2,2
2648,18,3,39,2,19,3,9,1,2,2
2649,14,2,65,2,8,2,15,4,2,2
2650,7,1,2,2,12,1,15,6,2,2
2651,22,2,16,3,13,3,18,5,2,2
2652,21,3,24,2,6,3,22,6,2,2
2653,19,2,1,3,6,3,9,1,2,2
2654,3,2,17,3,11,1,24,2,2,2
2655,5,4,51,1,17,1,17,4,2,2
2656,23,1,64,2,8,3,10,5,2,2
2657,19,2,57,3,25,4,12,2,2,2
2658,6,2,62,2,17,3,3,2,2,2
2659,8,1,28,4,10,3,8,4,2,2
2660,4,3,16,3,8,3,20,1,2,2
2661,14,2,66,3,25,2,25,2,2,2
2662,4,3,77,4,14,1,24,2,2,2
2663,20,2,79,2,6,3,4,1,2,2
2664,21,3,33,3,20,1,5,3,2,2
2665,13,1,65,3,20,4,8,6,2,2
2666,25,2,52,3,19,4,11,6,2,2
2667,15,3,76,1,4,4,17,6,2,2
2668,4,3,28,2,15,3,17,3,2,2
2669,5,4,56,2,2,3,24,4,2,2
2670,2,1,9,3,21,2,4,3,2,2
2671,23,1,25,2,25,1,23,2,2,2
2672,15,3,45,4,8,4,24,1,2,2
2673,4,3,9,2,13,2,5,5,2,2
2674,10,2,2,2,14,3,2,1,2,2
2675,9,1,22,1,5,1,9,2,2,2
2676,19,2,19,2,16,4,10,3,2,2
2677,1,1,58,2,13,2,12,3,2,2
2678,19,2,24,3,14,2,14,4,2,2
2679,2,1,72,2,12,2,10,1,2,2
2680,19,2,49,1,25,2,14,2,2,2
2681,22,2,18,3,10,1,9,4,2,2
2682,18,3,4,3,14,3,24,5,2,2
2683,21,3,46,3,13,4,15,1,2,2
2684,1,1,11,2,10,3,18,4,2,2
2685,6,2,26,2,8,3,23,3,2,2
2686,4,3,6,2,8,4,3,2,2,2
2687,22,2,53,2,2,4,14,1,2,2
2688,6,2,56,2,24,1,12,1,2,2
2689,8,1,44,4,22,2,5,1,2,2
2690,3,2,16,2,15,1,15,5,2,2
2691,2,1,13,3,25,3,23,3,2,2
2692,14,2,6,3,3,4,9,1,2,2
2693,21,3,71,4,23,2,18,3,2,2
2694,4,3,51,3,11,3,2,5,2,2
2695,23,1,8,2,14,2,25,2,2,2
2696,9,1,73,2,15,1,12,5,2,2
2697,5,4,1,2,24,2,23,3,2,2
2698,11,4,33,3,19,4,8,5,2,2
2699,10,2,38,2,12,3,12,6,2,2
2700,4,3,77,2,23,1,12,1,2,2
2701,25,2,49,4,14,4,8,5,2,2
2702,24,2,11,3,20,3,4,6,2,2
2703,18,3,18,3,8,1,16,4,2,2
2704,16,1,23,4,14,4,20,3,2,2
2705,6,2,35,3,1,2,10,4,2,2
2706,11,4,62,1,22,2,26,6,2,2
2707,18,3,21,1,3,2,7,2,2,2
2708,1,1,69,2,17,1,18,5,2,2
2709,6,2,75,2,21,3,9,6,2,2
2710,17,2,35,1,6,4,5,5,2,2
2711,11,4,32,3,18,3,23,5,2,2
2712,23,1,3,3,19,2,16,5,2,2
2713,11,4,76,3,4,1,22,5,2,2
2714,5,4,38,2,12,1,14,1,2,2
2715,24,2,26,1,14,4,12,6,2,2
2716,21,3,73,4,17,4,17,2,2,2
2717,18,3,21,3,2,2,3,6,2,2
2718,23,1,43,4,1,4,19,3,2,2
2719,19,2,71,2,16,4,25,4,2,2
2720,10,2,63,1,16,1,18,3,2,2
2721,16,1,33,2,16,2,4,6,2,2
2722,15,3,51,1,21,2,25,3,2,2
2723,9,1,64,2,9,2,4,1,2,2
2724,18,3,30,4,4,3,5,6,2,2
2725,21,3,72,2,4,2,1,4,2,2
2726,1,1,80,1,23,3,3,3,2,2
2727,2,1,73,3,3,4,9,3,2,2
2728,17,2,68,3,5,4,13,1,2,2
2729,20,2,9,2,17,4,16,2,2,2
2730,7,1,52,1,23,3,17,3,2,2
2731,7,1,13,2,21,4,17,6,2,2
2732,8,1,14,2,19,3,1,1,2,2
2733,22,2,56,3,15,4,18,6,2,2
2734,1,1,64,2,12,3,23,2,2,2
2735,12,2,74,4,25,3,3,1,2,2
2736,20,2,10,2,25,2,6,2,2,2
2737,10,2,6,2,17,2,24,6,2,2
2738,13,1,57,1,10,2,20,3,2,2
2739,21,3,62,2,5,3,19,1,2,2
2740,17,2,61,4,3,4,1,6,2,2
2741,23,1,51,2,11,3,25,3,2,2
2742,6,2,62,3,25,1,25,1,2,2
2743,18,3,67,2,2,2,15,3,2,2
2744,2,1,75,1,1,1,17,1,2,2
2745,17,2,47,2,20,4,9,6,2,2
2746,4,3,79,2,12,3,17,5,2,2
2747,10,2,6,2,15,1,13,5,2,2
2748,12,2,43,2,21,4,7,3,2,2
2749,11,4,79,3,22,2,6,3,2,2
2750,11,4,34,2,6,2,10,5,2,2
2751,15,3,47,3,17,2,3,1,2,2
2752,6,2,33,1,10,1,7,3,2,2
2753,24,2,45,1,16,4,16,3,2,2
2754,7,1,40,2,1,2,12,4,2,2
2755,23,1,42,3,7,3,12,3,2,2
2756,2,1,78,2,10,4,9,6,2,2
2757,9,1,4,3,23,4,17,3,2,2
2758,9,1,79,4,4,1,19,4,2,2
2759,3,2,79,2,18,3,8,5,2,2
2760,18,3,40,2,22,3,15,3,2,2
2761,20,2,63,1,23,1,26,4,2,2
2762,21,3,63,2,18,1,10,4,2,2
2763,25,2,22,2,5,1,14,6,2,2
2764,8,1,33,2,9,1,5,1,2,2
2765,24,2,22,4,24,2,2,4,2,2
2766,7,1,51,2,18,3,19,1,2,2
2767,6,2,72,2,6,4,4,5,2,2
2768,6,2,76,2,9,2,21,3,2,2
2769,3,2,6,2,1,2,14,1,2,2
2770,17,2,70,3,11,1,6,5,2,2
2771,4,3,25,1,3,1,9,2,2,2
2772,11,4,33,1,1,3,7,1,2,2
2773,1,1,75,3,3,2,11,6,2,2
2774,14,2,79,1,13,2,22,2,2,2
2775,4,3,21,3,25,1,17,5,2,2
2776,22,2,6,3,19,1,12,3,2,2
2777,16,1,43,3,9,1,5,3,2,2
2778,3,2,5,2,12,1,24,5,2,2
2779,2,1,38,3,25,2,8,5,2,2
2780,23,1,47,3,3,4,19,2,2,2
2781,4,3,51,2,5,4,17,4,2,2
2782,15,3,20,2,3,2,22,5,2,2
2783,7,1,15,1,6,2,14,3,2,2
2784,20,2,19,2,20,2,21,4,2,2
2785,20,2,51,2,2,4,7,2,2,2
2786,3,2,61,1,9,3,5,4,2,2
2787,8,1,32,2,23,2,14,4,2,2
2788,4,3,60,4,17,2,17,4,2,2
2789,4,3,73,2,14,3,7,3,2,2
2790,24,2,66,3,15,1,26,2,2,2
2791,22,2,44,2,2,2,21,3,2,2
2792,7,1,41,2,25,1,4,2,2,2
2793,19,2,25,3,23,4,8,2,2,2
2794,4,3,38,2,20,2,7,5,2,2
2795,11,4,5,2,7,1,9,5,2,2
2796,16,1,16,2,12,4,10,6,2,2
2797,11,4,54,2,19,4,14,6,2,2
2798,13,1,23,2,9,4,11,2,2,2
2799,10,2,1,4,19,4,24,6,2,2
2800,25,2,70,3,17,2,15,3,2,2
2801,17,2,57,3,23,1,10,3,2,2
2802,17,2,37,2,10,4,2,2,2,2
2803,5,4,81,3,19,1,7,6,2,2
2804,25,2,25,2,23,4,9,3,2,2
2805,10,2,57,2,6,2,4,5,2,2
2806,23,1,78,1,2,1,19,5,2,2
2807,3,2,20,3,18,2,3,5,2,2
2808,10,2,81,2,5,2,20,1,2,2
2809,20,2,43,2,1,2,15,3,2,2
2810,19,2,79,4,21,3,6,5,2,2
2811,12,2,12,2,18,3,16,5,2,2
2812,11,4,70,2,3,1,13,6,2,2
2813,10,2,72,4,12,1,14,6,2,2
2814,17,2,31,1,13,3,9,1,2,2
2815,25,2,13,3,7,4,12,5,2,2
2816,3,2,48,3,2,1,15,3,2,2
2817,20,2,9,2,2,2,11,3,2,2
2818,1,1,46,4,25,4,10,5,2,2
2819,19,2,54,2,22,1,23,4,2,2
2820,17,2,8,3,11,2,6,3,2,2
2821,1,1,70,3,25,3,15,3,2,2
2822,18,3,53,3,14,3,21,5,2,2
2823,20,2,18,1,4,1,17,5,2,2
2824,6,2,44,2,14,3,21,5,2,2
2825,9,1,71,2,18,1,16,3,2,2
2826,8,1,43,2,25,4,19,1,2,2
2827,8,1,24,3,4,1,12,2,2,2
2828,3,2,77,2,12,1,7,4,2,2
2829,16,1,64,3,11,1,2,5,2,2
2830,13,1,48,4,21,1,10,4,2,2
2831,20,2,71,3,6,2,5,6,2,2
2832,10,2,34,3,17,4,26,2,2,2
2833,16,1,18,2,12,3,22,5,2,2
2834,12,2,37,2,21,1,9,3,2,2
2835,11,4,24,2,10,1,5,1,2,2
2836,25,2,65,1,17,4,25,3,2,2
2837,14,2,31,2,5,4,26,1,2,2
2838,18,3,69,2,4,3,21,2,2,2
2839,11,4,31,2,3,1,13,3,2,2
2840,16,1,61,3,21,3,4,6,2,2
2841,25,2,28,3,17,2,11,6,2,2
2842,6,2,14,4,12,4,6,1,2,2
2843,5,4,81,3,9,1,19,5,2,2
2844,24,2,7,2,24,3,12,6,2,2
2845,9,1,60,2,10,3,20,5,2,2
2846,1,1,58,3,11,3,17,2,2,2
2847,22,2,17,4,2,1,4,4,2,2
2848,13,1,2,3,5,4,4,3,2,2
2849,4,3,53,3,8,1,25,6,2,2
2850,5,4,6,2,7,2,17,2,2,2
2851,24,2,60,2,20,2,6,6,2,2
2852,3,2,54,3,21,3,6,6,2,2
2853,2,1,52,2,12,2,6,6,2,2
2854,9,1,29,2,12,4,8,4,2,2
2855,15,3,9,2,1,1,3,6,2,2
2856,4,3,76,1,13,4,14,1,2,2
2857,11,4,29,2,10,4,11,1,2,2
2858,6,2,74,1,13,2,14,4,2,2
2859,12,2,68,3,21,3,14,1,2,2
2860,19,2,13,3,25,1,10,2,2,2
2861,17,2,19,2,7,2,5,4,2,2
2862,5,4,35,2,21,1,10,3,2,2
2863,5,4,56,1,23,3,23,6,2,2
2864,25,2,37,2,25,1,15,1,2,2
2865,24,2,24,1,13,1,12,6,2,2
2866,20,2,78,2,20,1,13,3,2,2
2867,3,2,56,1,23,3,7,3,2,2
2868,21,3,36,3,24,3,25,4,2,2
2869,1,1,30,2,2,4,2,4,2,2
2870,22,2,39,2,24,3,18,5,2,2
2871,13,1,15,2,3,4,24,3,2,2
2872,19,2,24,1,2,3,3,1,2,2
2873,13,1,29,3,14,1,2,4,2,2
2874,24,2,21,2,21,2,2,3,2,2
2875,17,2,10,3,20,3,7,5,2,2
2876,14,2,62,2,17,1,2,3,2,2
2877,10,2,65,2,5,2,10,1,2,2
2878,22,2,27,2,20,3,12,5,2,2
2879,6,2,67,3,22,3,19,4,2,2
2880,3,2,38,4,22,4,25,3,2,2
2881,20,2,42,3,1,4,24,6,2,2
2882,1,1,71,2,6,4,18,3,2,2
2883,3,2,32,3,7,4,2,6,2,2
2884,22,2,29,4,20,2,8,5,2,2
2885,4,3,31,2,18,3,10,1,2,2
2886,1,1,63,2,25,3,11,4,2,2
2887,9,1,14,3,3,2,18,3,2,2
2888,15,3,9,3,3,4,4,2,2,2
2889,10,2,23,3,9,2,26,1,2,2
2890,23,1,24,2,5,1,9,6,2,2
2891,12,2,36,2,23,4,13,3,2,2
2892,25,2,54,4,2,4,1,3,2,2
2893,6,2,20,2,21,2,8,5,2,2
2894,2,1,1,1,15,2,7,3,2,2
2895,13,1,13,1,4,2,11,5,2,2
2896,10,2,67,3,9,3,22,5,2,2
2897,3,2,72,2,20,3,9,3,2,2
2898,11,4,40,3,23,1,1,3,2,2
2899,21,3,14,4,16,3,22,2,2,2
2900,4,3,45,2,7,2,18,1,2,2
2901,3,2,48,4,23,4,16,5,2,2
2902,3,2,24,3,14,4,2,3,2,2
2903,4,3,13,1,15,2,22,5,2,2
2904,16,1,20,1,21,2,11,1,2,2
2905,15,3,22,2,8,2,16,1,2,2
2906,23,1,34,3,2,4,24,5,2,2
2907,5,4,8,2,10,2,15,5,2,2
2908,23,1,63,4,11,3,13,4,2,2
2909,3,2,68,2,1,4,7,6,2,2
2910,1,1,59,2,10,4,6,4,2,2
2911,2,1,13,2,3,3,5,6,2,2
2912,22,2,19,4,15,1,5,4,2,2
2913,18,3,18,2,25,4,16,5,2,2
2914,5,4,64,3,6,4,11,2,2,2
2915,24,2,53,2,25,1,14,2,2,2
2916,17,2,11,2,6,1,21,2,2,2
2917,19,2,47,2,9,4,3,2,2,2
2918,17,2,26,4,24,4,5,6,2,2
2919,23,1,54,1,2,1,25,3,2,2
2920,18,3,48,3,5,4,14,5,2,2
2921,23,1,53,4,4,2,25,3,2,2
2922,8,1,5,2,6,1,22,5,2,2
2923,23,1,49,3,1,4,11,2,2,2
2924,17,2,51,2,12,2,18,1,2,2
2925,17,2,45,3,10,4,13,3,2,2
2926,24,2,72,2,13,2,4,6,2,2
2927,8,1,63,2,8,4,24,1,2,2
2928,17,2,5,2,2,3,3,2,2,2
2929,13,1,61,3,25,2,12,6,2,2
2930,22,2,34,4,24,4,21,4,2,2
2931,25,2,31,2,15,2,16,3,2,2
2932,13,1,12,2,12,1,21,1,2,2
2933,1,1,69,3,2,2,15,2,2,2
2934,9,1,33,2,4,3,14,5,2,2
2935,7,1,3,2,15,1,23,4,2,2
2936,21,3,8,4,8,2,22,5,2,2
2937,20,2,15,2,24,2,12,2,2,2
2938,8,1,20,2,24,2,19,1,2,2
2939,23,1,34,2,23,1,6,5,2,2
2940,24,2,27,2,1,4,19,2,2,2
2941,8,1,66,3,1,3,24,4,2,2
2942,20,2,67,3,18,2,13,3,2,2
2943,22,2,44,2,4,3,2,3,2,2
2944,17,2,25,2,15,2,10,5,2,2
2945,21,3,76,4,6,3,15,3,2,2
2946,2,1,30,2,5,3,24,3,2,2
2947,14,2,58,3,18,2,4,3,2,2
2948,13,1,44,3,16,2,20,5,2,2
2949,14,2,64,2,23,4,7,5,2,2
2950,13,1,74,2,16,2,14,6,2,2
2951,12,2,72,1,13,4,17,1,2,2
2952,16,1,80,3,13,1,22,3,2,2
2953,2,1,5,2,16,2,25,4,2,2
2954,6,2,63,2,20,3,24,4,2,2
2955,25,2,9,2,10,4,15,2,2,2
2956,4,3,48,2,20,4,2,3,2,2
2957,6,2,69,2,14,1,13,5,2,2
2958,13,1,51,1,8,1,23,5,2,2
2959,20,2,81,2,2,3,21,5,2,2
2960,8,1,9,3,13,3,23,3,2,2
2961,5,4,29,1,14,2,12,5,2,2
2962,10,2,24,1,7,1,4,3,2,2
2963,14,2,21,3,17,1,16,2,2,2
2964,4,3,78,2,4,2,12,3,2,2
2965,5,4,6,1,24,1,14,1,2,2
2966,16,1,26,2,3,3,20,5,2,2
2967,4,3,30,3,15,1,4,6,2,2
2968,21,3,17,3,20,3,10,3,2,2
2969,24,2,29,1,8,1,25,2,2,2
2970,2,1,43,1,3,1,19,4,2,2
2971,13,1,55,2,24,4,10,3,2,2
2972,8,1,81,3,25,1,15,4,2,2
2973,11,4,20,1,10,1,18,3,2,2
2974,4,3,46,2,3,3,3,6,2,2
2975,21,3,80,4,16,3,17,6,2,2
2976,16,1,49,4,11,4,21,1,2,2
2977,5,4,78,2,20,3,4,2,2,2
2978,19,2,28,3,7,4,10,5,2,2
2979,19,2,37,1,6,2,15,3,2,2
2980,12,2,72,3,14,1,2,4,2,2
2981,7,1,74,3,21,1,20,1,2,2
2982,14,2,17,3,17,4,25,5,2,2
2983,6,2,26,2,15,3,12,6,2,2
2984,14,2,25,2,5,4,4,1,2,2
2985,7,1,13,3,19,2,19,1,2,2
2986,2,1,17,1,21,3,6,2,2,2
2987,2,1,66,1,20,3,9,1,2,2
2988,20,2,17,3,2,4,1,6,2,2
2989,22,2,36,1,17,2,26,1,2,2
2990,2,1,1,4,21,3,19,1,2,2
2991,17,2,72,2,21,1,18,3,2,2
2992,6,2,52,3,9,3,15,5,2,2
2993,22,2,45,2,5,2,15,6,2,2
2994,11,4,2,3,10,2,18,3,2,2
2995,24,2,81,1,24,4,11,6,2,2
2996,12,2,77,2,15,3,1,5,2,2
2997,13,1,72,2,24,2,5,2,2,2
2998,24,2,21,1,25,2,3,4,2,2
2999,10,2,34,2,19,3,23,2,2,2
3000,23,1,29,1,5,4,14,5,2,2
3001,15,3,51,2,11,4,13,2,2,2
3002,5,4,10,3,5,3,23,2,2,2
3003,2,1,10,2,13,1,12,4,2,2
3004,3,2,34,2,4,1,4,2,2,2
3005,20,2,60,2,11,4,13,6,2,2
3006,19,2,46,4,4,2,11,2,2,2
3007,6,2,80,2,14,3,13,6,2,2
3008,23,1,41,3,11,4,6,4,2,2
3009,18,3,67,2,7,4,25,3,2,2
3010,2,1,54,2,20,4,22,3,2,2
3011,2,1,26,2,23,4,9,3,2,2
3012,2,1,51,1,4,3,6,4,2,2
3013,2,1,46,2,21,1,11,5,2,2
3014,20,2,36,3,16,3,18,6,2,2
3015,25,2,46,2,13,2,21,2,2,2
3016,16,1,2,4,11,2,4,2,2,2
3017,3,2,7,3,11,3,25,6,2,2
3018,23,1,52,1,18,3,9,4,2,2
3019,4,3,22,2,9,3,6,3,2,2
3020,11,4,25,2,25,4,15,1,2,2
3021,12,2,62,1,5,1,4,6,2,2
3022,23,1,58,1,3,3,21,1,2,2
3023,15,3,7,2,11,1,16,3,2,2
3024,1,1,12,2,4,3,5,2,2,2
3025,3,2,63,1,24,2,16,3,2,2
3026,18,3,41,4,9,3,10,6,2,2
3027,17,2,51,3,12,1,1,3,2,2
3028,10,2,7,4,16,4,4,1,2,2
3029,6,2,81,3,5,3,6,3,2,2
3030,6,2,63,2,7,3,7,3,2,2
3031,21,3,5,4,18,2,2,1,2,2
3032,3,2,55,3,21,3,25,1,2,2
3033,1,1,39,4,9,3,11,4,2,2
3034,24,2,37,3,15,2,2,6,2,2
3035,4,3,18,3,16,2,11,1,2,2
3036,8,1,45,2,7,2,21,3,2,2
3037,10,2,39,1,23,2,19,4,2,2
3038,2,1,25,3,5,3,24,4,2,2
3039,13,1,20,2,4,3,18,3,2,2
3040,3,2,29,3,3,2,8,4,2,2
3041,8,1,13,2,7,1,17,2,2,2
3042,8,1,60,2,15,4,16,2,2,2
3043,5,4,8,3,22,4,5,4,2,2
3044,2,1,79,1,16,1,2,6,2,2
3045,4,3,48,2,12,4,3,3,2,2
3046,22,2,18,3,2,4,22,1,2,2
3047,18,3,30,2,24,2,8,6,2,2
3048,21,3,55,2,23,1,17,1,2,2
3049,13,1,74,2,14,3,15,5,2,2
3050,8,1,41,3,19,3,6,4,2,2
3051,5,4,57,1,9,2,12,5,2,2
3052,23,1,45,3,7,3,22,2,2,2
3053,18,3,19,4,14,2,21,6,2,2
3054,18,3,72,3,4,4,8,4,2,2
3055,4,3,51,1,12,3,25,1,2,2
3056,15,3,3,2,23,1,26,5,2,2
3057,7,1,40,2,1,2,14,5,2,2
3058,1,1,3,2,3,2,10,4,2,2
3059,8,1,55,1,15,4,14,6,2,2
3060,24,2,52,3,13,2,8,2,2,2
3061,5,4,61,1,5,3,23,6,2,2
3062,25,2,40,3,14,1,21,2,2,2
3063,1,1,77,3,9,1,9,5,2,2
3064,23,1,24,3,4,4,15,6,2,2
3065,2,1,57,1,6,4,12,2,2,2
3066,11,4,40,2,1,1,4,6,2,2
3067,20,2,29,3,21,3,19,3,2,2
3068,2,1,3,1,8,2,11,3,2,2
3069,4,3,21,2,10,4,18,2,2,2
3070,12,2,54,3,12,2,22,2,2,2
3071,18,3,7,4,19,1,2,3,2,2
3072,24,2,22,3,22,2,10,4,2,2
